icao_code,name,type,iso_country,iso_region,municipality,latitude_deg,longitude_deg
EYPP,Panevėžys Air Base,medium_airport,LT,LT-PN,Panevėžys,55.729400634765625,24.46080017089844
EYSA,Šiauliai International Airport,medium_airport,LT,LT-SA,Šiauliai,55.89390182495117,23.395000457763672
EYVI,Vilnius International Airport,large_airport,LT,LT-VL,Vilnius,54.634102,25.285801
LFTA,La Tranche-sur-Mer ULM,small_airport,FR,FR-PDL,La Tranche-sur-Mer,46.363534,-1.427364
EGTN,Enstone Aerodrome,small_airport,GB,GB-ENG,"Chipping Norton, Oxfordshire",51.928167,-1.4285
EGUY,RAF Wyton,small_airport,GB,GB-ENG,"St Ives, Cambridgeshire",52.357117,-0.107787
GCFV,Fuerteventura Airport,large_airport,ES,ES-CN,El Matorral,28.4527,-13.8638
GCGM,La Gomera Airport,small_airport,ES,ES-CN,"Alajero, La Gomera Island",28.0296,-17.2146
GCHI,El Hierro Airport,medium_airport,ES,ES-CN,El Hierro Island,27.8148,-17.8871
GCLA,La Palma Airport,medium_airport,ES,ES-CN,"Sta Cruz de la Palma, La Palma Island",28.626499,-17.7556
GCLB,El Berriel Aeroc Airport,small_airport,ES,ES-CN,Gran Canaria Island,27.782499,-15.5072
GCLP,Gran Canaria Airport,large_airport,ES,ES-CN,Gran Canaria Island,27.9319,-15.3866
GCRR,César Manrique-Lanzarote Airport,large_airport,ES,ES-CN,San Bartolomé,28.945499,-13.6052
GCTS,Tenerife Sur Airport,large_airport,ES,ES-CN,Tenerife,28.0445,-16.5725
GCXO,Tenerife Norte-Ciudad de La Laguna Airport,large_airport,ES,ES-CN,Tenerife,28.482752,-16.341707
GEML,Melilla Airport,medium_airport,ES,ES-ML,Melilla,35.2798,-2.95626
LGAG,Dhokimion Airfield,small_airport,GR,GR-G,Agrinion,38.613696,21.392955
LGMO,Molos Airfield,small_airport,GR,GR-H,Molos,38.826175,22.661959
LDVR,Daruvar Airfield,small_airport,HR,HR-07,Daruvar,45.585073,17.211387
LHKA,Kalocsa-Foktő Airfield,medium_airport,HU,HU-BK,Kalocsa,46.55149,18.942299
LHHM,Hódmezővásárhely Airfield,small_airport,HU,HU-CS,Hódmezővásárhely,46.384444,20.308333
LHHK,Hajmáskér Airfield,small_airport,HU,HU-VE,Hajmáskér,47.142891,17.997437
EIDG,Dolly's Grove Airfield,small_airport,IE,IE-MH,Staffordstown,53.422468,-6.546232
LICN,Calatabiano (Aviosuperficie Angelo D'Arrigo),small_airport,IT,IT-82,Calatabiano (CT),37.799561,15.22775
LICK,Scalea Airport,small_airport,IT,IT-78,Scalea (CS),39.776188,15.811343
LIEP,Aliquirra Airfield,small_airport,IT,IT-88,Perdasdefogu (OG),39.678438,9.462163
LINB,Corte Airfield,small_airport,IT,IT-75,Melpignano (LE),40.107104,18.257618
LION,Dominio di Bagnoli Airfield,small_airport,IT,IT-34,Bagnoli di Sopra (PD),45.183946,11.857326
LICS,AvioSciacca Airfield,small_airport,IT,IT-82,Sciacca (AG),37.528809,13.003122
LBTS,Tsalapitsa Airfield,small_airport,BG,BG-16,Tsalapitsa,42.188747,24.535716
LBSW,Sofia West Airfield,small_airport,BG,BG-14,Radomir,42.444199,22.9835
LBAM,Alfa-Metal Airfield,small_airport,BG,BG-07,Gabrovo,42.948664,25.358928
LBBA,Bahovitsa Airfield,small_airport,BG,BG-11,Bahovitsa,43.206111,24.655556
LBBG,Burgas Airport,large_airport,BG,BG-02,Burgas,42.569917,27.515173
LBBO,Bohot Airfield,small_airport,BG,BG-15,Bohot,43.306875,24.691729
LBBQ,Byala Airfield,small_airport,BG,BG-18,Byala,43.463484,25.711613
LBBZ,Bazan Airstrip,small_airport,BG,BG-18,Bazan,43.728429,26.119696
LBDA,Daskal-Atanasovo Airfield,small_airport,BG,BG-24,Daskal-Atanasovo,42.321322,25.893692
LBDB,Dolna Banya Airfield,small_airport,BG,BG-23,Dolna Banya,42.309091,23.820177
LBGI,Gorski Izvor Airstrip,small_airport,BG,BG-26,Gorski Izvor,42.035833,25.408333
LBGO,Gorna Oryahovitsa Airport,medium_airport,BG,BG-04,Gorna Oryahovitsa,43.151402,25.7129
LBGR,Grivitsa Airfield,small_airport,BG,BG-15,Grivitsa,43.414941,24.733714
LBHT,Ihtiman Airfield,small_airport,BG,BG-23,Ihtiman,42.42189,23.767221
LBKJ,Kaynardzha Airfield,small_airport,BG,BG-19,Kaynardzha,43.969999,27.469754
LBLS,Lesnovo Airfield,small_airport,BG,BG-23,Lesnovo,42.632465,23.650102
LBMO,Montana Airfield,small_airport,BG,BG-12,Montana,43.382619,23.263203
LBPD,Plovdiv International Airport,large_airport,BG,BG-16,Plovdiv,42.067799,24.8508
LBPG,Graf Ignatievo Air Base,medium_airport,BG,BG-16,Graf Ignatievo,42.290401,24.714001
LBPR,Primorsko Airfield,small_airport,BG,BG-02,Primorsko,42.2596,27.703846
LBRD,Erden Airfield,small_airport,BG,BG-12,Erden,43.499168,23.304722
LBRS,Ruse Airport,small_airport,BG,BG-18,Shtraklevo,43.694801,26.0567
LBSF,Sofia Airport,large_airport,BG,BG-22,Sofia,42.696357,23.417671
LBSZ,Stara Zagora Airport,small_airport,BG,BG-24,Stara Zagora,42.376667,25.655
LBVR,Vratsa Airfield,small_airport,BG,BG-06,Vratsa,43.2559,23.5327
LBWB,Balchik Airfield,medium_airport,BG,BG-08,Balchik,43.423801,28.181299
LBWN,Varna Airport,large_airport,BG,BG-03,Varna,43.232101,27.8251
LCEN,Ercan International Airport,large_airport,CY,CY-02,Tymbou (Kirklar),35.153064,33.507352
LCGK,Lefkoniko Airport / Geçitkale Air Base,medium_airport,CY,CY-03,Lefkoniko (Geçitkale),35.23591,33.720088
LCLK,Larnaca International Airport,large_airport,CY,CY-04,Larnaca,34.875099,33.624901
LCPH,Paphos International Airport,large_airport,CY,CY-06,Paphos,34.717999,32.485699
LCRA,RAF Akrotiri,medium_airport,CY,CY-XX,Akrotiri,34.590401,32.9879
LDDU,Dubrovnik Ruđer Bošković Airport,large_airport,HR,HR-19,Dubrovnik,42.562247,18.265543
LDLO,Lošinj Airport,small_airport,HR,HR-08,Mali Lošinj,44.566985,14.393883
LDOB,Vukovar Borovo Recreational Airfield,small_airport,HR,HR-16,Vukovar,45.386398,18.962799
LDOC,Osijek-Čepin Airfield,small_airport,HR,HR-14,Osijek,45.542778,18.631944
LDOR,Slavonski Jelas Airfield,small_airport,HR,HR-12,Slavonski,45.156101,17.9881
LDOS,Osijek Airport,medium_airport,HR,HR-14,Osijek(Klisa),45.462355,18.811278
LDOV,Vinkovci Sopot Airfield,small_airport,HR,HR-16,Vinkovci,45.251099,18.759199
LDPL,Pula Airport,large_airport,HR,HR-18,Pula,44.893501,13.9222
LDPM,Medulin Campanoz Airfield,small_airport,HR,HR-18,Medulin,44.843878,13.904376
LDPN,Unije Airfield,small_airport,HR,HR-08,Unije Island,44.6283,14.2411
LDPV,Vrsar Crljenka Airfield,small_airport,HR,HR-18,Vrsar,45.141701,13.6306
LDRG,Grobničko Polje Airfield,small_airport,HR,HR-08,Soboli,45.379501,14.5038
LDRI,Rijeka Airport,large_airport,HR,HR-08,Rijeka(Omišalj),45.216376,14.57085
LDRO,Otočac Airfield,small_airport,HR,HR-09,Otočac,44.845517,15.288607
LDSB,Brač Airport,medium_airport,HR,HR-17,Gornji Humac,43.284454,16.678362
LDSH,Hvar Airfield,small_airport,HR,HR-17,Hvar Island,43.181702,16.633301
LDSP,Split Saint Jerome Airport,large_airport,HR,HR-17,Split,43.538898,16.298
LDSS,Sinj Piket Airfield,small_airport,HR,HR-17,Sinj,43.700298,16.6714
LDVA,Varaždin Airfield,small_airport,HR,HR-05,Varaždin,46.294668,16.383222
LDVC,Čakovec Pribislavec Airfield,small_airport,HR,HR-20,Čakovec,46.391899,16.500299
LDVD,Daruvar Blagorod Airfield,small_airport,HR,HR-07,Daruvar,45.559399,17.0331
LDVK,Koprivnica Danic Airfield,small_airport,HR,HR-06,Koprivnica,46.2131,16.8372
LDZA,Zagreb Franjo Tuđman International Airport,large_airport,HR,HR-01,Velika Gorica,45.742901,16.0688
LDZB,Buševec Velika Glider Field,small_airport,HR,HR-01,Busevec,45.647499,16.124399
LDZD,Zadar Airport,large_airport,HR,HR-13,Zadar,44.096986,15.353565
LDZE,Zvekovac Airfield,small_airport,HR,HR-01,Zvekovac,45.823056,16.5
LDZJ,Bjelovar Brezovac Airfield,small_airport,HR,HR-07,Brezovac,45.860802,16.8358
LDZL,Lučko Airfield,small_airport,HR,HR-21,Zagreb,45.766725,15.849709
LDZP,Zvonimir Rain Glider Airfield,small_airport,HR,HR-09,Korenica,44.699634,15.781688
LDZS,Sisak Airfield,small_airport,HR,HR-03,Prelošćica,45.465556,16.486389
LEAB,Albacete Airport / Los Llanos Air Base,medium_airport,ES,ES-CM,Albacete,38.948502,-1.86352
LEAL,Alicante-Elche Miguel Hernández Airport,large_airport,ES,ES-VC,Alicante,38.2822,-0.558156
LEAM,Almería Airport,medium_airport,ES,ES-AN,Almería,36.843899,-2.3701
LEAS,Asturias Airport,large_airport,ES,ES-AS,Ranón,43.563599,-6.03462
LEBA,Córdoba Airport,medium_airport,ES,ES-AN,Córdoba,37.841999,-4.84888
LEBB,Bilbao Airport,large_airport,ES,ES-PV,Bilbao,43.301102,-2.91061
LEBG,Burgos Airport,medium_airport,ES,ES-CL,Burgos,42.357601,-3.62076
LEBL,Josep Tarradellas Barcelona-El Prat Airport,large_airport,ES,ES-CT,Barcelona,41.2971,2.07846
LEBZ,Badajoz Airport,medium_airport,ES,ES-EX,Badajoz,38.8913,-6.82133
LECH,Castellón-Costa Azahar Airport,medium_airport,ES,ES-VC,Castellón de la Plana,40.213889,0.073333
LECO,A Coruña Airport,medium_airport,ES,ES-GA,Culleredo,43.302101,-8.37726
LECU,Madrid-Cuatro Vientos Airport,medium_airport,ES,ES-MD,Madrid,40.370701,-3.78514
LEDA,Lleida-Alguaire Airport,medium_airport,ES,ES-CT,Lleida,41.728185,0.535023
LEGE,Girona-Costa Brava Airport,large_airport,ES,ES-CT,Girona,41.904639,2.761774
LEGR,F.G.L. Airport Granada-Jaén Airport,medium_airport,ES,ES-AN,Granada,37.188702,-3.77736
LEGT,Getafe Air Base,medium_airport,ES,ES-MD,Getafe,40.294102,-3.72383
LEHC,Huesca-Pirineos Airport,small_airport,ES,ES-AR,Monflorite/Alcalá del Obispo,42.076099,-0.316667
LEIB,Ibiza Airport,large_airport,ES,ES-IB,Ibiza (Eivissa),38.872898,1.37312
LEJR,Jerez Airport,medium_airport,ES,ES-AN,Jerez de la Frontera,36.744598,-6.06011
LELC,San Javier Airport,medium_airport,ES,ES-MC,San Javier,37.775002,-0.812389
LELN,León Int'l Airport,large_airport,ES,ES-CL,La Virgen Del Camino,42.590709,-5.653406
LEMD,Adolfo Suárez Madrid–Barajas Airport,large_airport,ES,ES-MD,Madrid,40.493407,-3.572249
LEMG,Málaga-Costa del Sol Airport,large_airport,ES,ES-AN,Málaga,36.6749,-4.49911
LEMH,Menorca Airport,medium_airport,ES,ES-IB,Mahón (Maó),39.862598,4.21865
LEMI,Region of Murcia International Airport,large_airport,ES,ES-MC,Corvera,37.802852,-1.124884
LEMO,Moron Air Base,medium_airport,ES,ES-AN,Morón,37.17490005493164,-5.615940093994141
LEPA,Palma de Mallorca Airport,large_airport,ES,ES-IB,Palma de Mallorca,39.551701,2.73881
LEPP,Pamplona Airport,medium_airport,ES,ES-NC,Pamplona,42.77,-1.64633
LERL,Ciudad Real International Airport,medium_airport,ES,ES-CM,Ciudad Real,38.856479,-3.969944
LERP,Aeródromo de Herrera de Pisuerga,small_airport,ES,ES-CL,Herrera de Pisuerga,42.5923,-4.2902
LERS,Reus Airport,large_airport,ES,ES-CT,Reus,41.147509,1.168354
LERT,Rota Naval Station Airport,medium_airport,ES,ES-AN,Rota,36.645198822,-6.34946012497
LESA,Salamanca Airport,medium_airport,ES,ES-CL,Salamanca,40.952099,-5.50199
LESB,Son Bonet Airfield,small_airport,ES,ES-IB,Marratxí,39.5989,2.70278
LESL,Sant Lluis Airfield,small_airport,ES,ES-IB,Sant Lluis,39.861878,4.251739
LESO,San Sebastián Airport,medium_airport,ES,ES-PV,Hondarribia,43.356499,-1.79061
LEST,Santiago-Rosalía de Castro Airport,large_airport,ES,ES-GA,Santiago de Compostela,42.896301,-8.41514
LESU,Pirineus - la Seu d'Urgel Airport,medium_airport,ES,ES-CT,La Seu d'Urgell Pyrenees and Andorra,42.3386,1.40917
LETL,Teruel Airport,medium_airport,ES,ES-AR,Teruel,40.410269,-1.217366
LETO,Madrid–Torrejón Airport / Torrejón Air Base,medium_airport,ES,ES-MD,Madrid,40.487875,-3.456808
LEVC,Valencia Airport,large_airport,ES,ES-VC,Valencia,39.489162,-0.480961
LEVD,Valladolid Airport,medium_airport,ES,ES-CL,Valladolid,41.7061,-4.85194
LEVT,Vitoria Airport,medium_airport,ES,ES-PV,Alava,42.882801,-2.72447
LEVX,Vigo Airport,medium_airport,ES,ES-GA,Vigo,42.2318,-8.62677
LEXJ,Seve Ballesteros-Santander Airport,medium_airport,ES,ES-CB,Santander,43.427101,-3.82001
LEZG,Zaragoza Airport,large_airport,ES,ES-AR,Zaragoza,41.666199,-1.04155
LEZL,Seville Airport,large_airport,ES,ES-AN,Seville,37.417999,-5.89311
LFAB,Dieppe-Saint-Aubin Airport,small_airport,FR,FR-NOR,Saint-Aubin-sur-Scie,49.884662,1.08101
LFAC,Calais Marck Airport,medium_airport,FR,FR-HDF,Calais,50.962101,1.95476
LFAD,Compiègne Margny Airfield,small_airport,FR,FR-HDF,Margny-lès-Compiègne,49.431242,2.801514
LFAE,Eu Mers-Le Tréport Airfield,small_airport,FR,FR-NOR,Eu,50.068168,1.424748
LFAF,Laon-Chambry Airfield,small_airport,FR,FR-HDF,"Laon, Aisne",49.595798,3.63167
LFAG,Péronne Saint-Quentin Airfield,medium_airport,FR,FR-HDF,"Monchy-Lagache, Somme",49.868871,3.029566
LFAI,Nangis-Les Loges Aerodrome,small_airport,FR,FR-IDF,Clos-Fontaine,48.596199,3.00679
LFAJ,Argentan Airfield,small_airport,FR,FR-NOR,"Argentan, Orne",48.709456,0.002856
LFAK,Dunkerque-Les Moëres Airfield,small_airport,FR,FR-HDF,Ghyvelde,51.039559,2.549129
LFAL,La Flèche-Thorée-les-Pins Airfield,small_airport,FR,FR-PDL,"La Flèche, Sarthe",47.69261,-0.002198
LFAM,Berck-sur-Mer Airfield,small_airport,FR,FR-HDF,Berck-sur-Mer,50.4231,1.59194
LFAO,Bagnoles-Couterne Airfield,small_airport,FR,FR-NOR,"Rives-d'Andaine, Orne",48.545799,-0.387444
LFAP,Rethel-Perthes Airfield,small_airport,FR,FR-GES,"Sault-lès-Rethel, Ardennes",49.48097,4.363304
LFAQ,Albert Bray airport,small_airport,FR,FR-HDF,Albert,49.970049,2.693939
LFAR,Montdidier Airfield,small_airport,FR,FR-HDF,Montdidier,49.672118,2.567811
LFAS,Falaise-Mont d'Eraines Airfield,small_airport,FR,FR-NOR,"Damblainville, Calvados",48.9272,-0.144722
LFAT,Le Touquet-Côte d'Opale Airport,medium_airport,FR,FR-HDF,Le Touquet-Paris-Plage,50.518284,1.621656
LFAU,Aérodrome de Vauville,small_airport,FR,FR-NOR,La Hague,49.622775,-1.830688
LFAV,Valenciennes-Denain Airfield,medium_airport,FR,FR-HDF,Prouvy,50.327823,3.461061
LFAW,Villerupt Aerodrome,small_airport,FR,FR-GES,"Errouville, Meurthe-et-Moselle",49.410424,5.889301
LFAX,Mortagne-au-Perche Airfield,small_airport,FR,FR-NOR,"Saint-Hilaire-le-Châtel, Orne",48.539157,0.532043
LFAY,Amiens Glisy Airfield,medium_airport,FR,FR-HDF,Amiens,49.873004,2.387074
LFBA,Agen La Garenne airport,medium_airport,FR,FR-NAQ,Agen,44.174171,0.59309
LFBD,Bordeaux–Mérignac Airport,large_airport,FR,FR-NAQ,Bordeaux,44.82865,-0.715356
LFBE,Bergerac Dordogne-Périgord airport,medium_airport,FR,FR-NAQ,Bergerac,44.825298,0.518611
LFBG,Cognac-Châteaubernard (BA 709) Air Base,medium_airport,FR,FR-NAQ,Cognac/Châteaubernard,45.658298,-0.3175
LFBH,La Rochelle Île de Ré Airport,medium_airport,FR,FR-NAQ,La Rochelle,46.179199,-1.19528
LFBI,Poitiers-Biard Airport,medium_airport,FR,FR-NAQ,Poitiers/Biard,46.5877,0.306666
LFBK,Montluçon-Guéret Airport,medium_airport,FR,FR-NAQ,"Lépaud, Creuse",46.222599,2.36396
LFBL,Limoges Airport,medium_airport,FR,FR-NAQ,Limoges/Bellegarde,45.862801,1.17944
LFBN,Niort - Marais Poitevin Airport,medium_airport,FR,FR-NAQ,Niort/Souché,46.313477,-0.394529
LFBO,Toulouse-Blagnac Airport,large_airport,FR,FR-OCC,Toulouse/Blagnac,43.629101,1.36382
LFBP,Pau Pyrénées Airport,medium_airport,FR,FR-NAQ,Pau/Pyrénées (Uzein),43.380001,-0.418611
LFBT,Tarbes-Lourdes-Pyrénées Airport,medium_airport,FR,FR-OCC,Tarbes/Lourdes/Pyrénées,43.178699,-0.006439
LFBU,Angoulême Brie-Champniers airport,medium_airport,FR,FR-NAQ,Angoulême,45.729198,0.221456
LFBX,Périgueux-Bassillac Airport,medium_airport,FR,FR-NAQ,Périgueux/Bassillac,45.198101,0.815556
LFBZ,Biarritz Pays Basque airport,medium_airport,FR,FR-NAQ,Biarritz,43.468372,-1.523223
LFCC,Cahors Lalbenque airport,medium_airport,FR,FR-OCC,Cahors,44.351398,1.47528
LFCI,Albi Le Sequestre airport,medium_airport,FR,FR-OCC,Albi,43.913898,2.11306
LFCK,Castres Mazamet Airport,medium_airport,FR,FR-OCC,Castres,43.556301,2.28918
LFCQ,Aérodrome de Graulhet-Montdragon,small_airport,FR,FR-OCC,Graulhet/Montdragon,43.771099,2.01083
LFCR,Rodez–Aveyron Airport,medium_airport,FR,FR-OCC,Rodez/Marcillac,44.407902,2.48267
LFCY,Royan-Médis Airport,medium_airport,FR,FR-NAQ,Royan/Médis,45.628101,-0.9725
LFDB,Aérodrome Morin - Védrines,small_airport,FR,FR-OCC,Montauban,44.0257,1.37804
LFDG,Aérodrome de Gaillac - Lisle-sur-Tarn,small_airport,FR,FR-OCC,Gaillac,43.8839,1.87556
LFDH,Auch Gers Airfield,medium_airport,FR,FR-OCC,Auch,43.683606,0.599747
LFDN,Rochefort-Saint-Agnant (BA 721) Airport,medium_airport,FR,FR-NAQ,Rochefort/Saint-Agnant,45.887798,-0.983056
LFEA,Aérodrome de Belle Île,small_airport,FR,FR-BRE,Bangor,47.325256,-3.201255
LFEB,Dinan-Trélivan Airfield,small_airport,FR,FR-BRE,"Trélivan, Côtes-d'Armor",48.443351,-2.103142
LFEC,Ouessant Airport,small_airport,FR,FR-BRE,Ushant,48.4632,-5.06358
LFED,Pontivy Airfield,small_airport,FR,FR-BRE,Pontivy,48.05674,-2.920818
LFEF,Amboise Dierre Airfield,small_airport,FR,FR-CVL,"Dierre, Indre-et-Loire",47.339771,0.945861
LFEG,Argenton-sur-Creuse Airfield,small_airport,FR,FR-CVL,"Le Pêchereau, Indre",46.59626,1.601572
LFEU,Bar-le-Duc Airfield,small_airport,FR,FR-GES,Les Hauts-de-Chée,48.867519,5.185068
LFEY,Île d'Yeu Airport,small_airport,FR,FR-PDL,Île d'Yeu,46.717641,-2.392544
LFGA,Colmar Houssen airport,medium_airport,FR,FR-GES,Colmar,48.109901,7.35901
LFGJ,Dole Tavaux Airport,medium_airport,FR,FR-BFC,Dole,47.038955,5.427589
LFHM,Megève Altiport,small_airport,FR,FR-ARA,Megève,45.823005,6.649406
LFHO,Aubenas-South Ardèche Airport,medium_airport,FR,FR-ARA,"Lanas, Ardèche",44.544367,4.372194
LFHP,Le Puy-Loudes Airfield,small_airport,FR,FR-ARA,"Chaspuzac, Haute-Loire",45.0807,3.76289
LFHS,Bourg-Ceyzériat Airfield,small_airport,FR,FR-ARA,Bourg/Ceyzériat,46.200901,5.29203
LFHU,L'Alpe d'Huez - Henri Giraud Altiport,small_airport,FR,FR-ARA,"Huez, Isère",45.087399,6.083604
LFHV,Villefranche-Tarare Airfield,small_airport,FR,FR-ARA,"Frontenas, Rhône",45.918314,4.635184
LFHY,Moulins-Montbeugny Airfield,small_airport,FR,FR-ARA,Toulon-sur-Allier,46.534599,3.42372
LFJL,Metz-Nancy-Lorraine Airport,medium_airport,FR,FR-GES,Goin,48.982101,6.25132
LFJR,Angers Marcé airport,medium_airport,FR,FR-PDL,Angers,47.560299,-0.312222
LFKB,Bastia-Poretta International airport,large_airport,FR,FR-COR,Bastia,42.5527,9.48373
LFKC,Calvi Sainte Catherine Airport,medium_airport,FR,FR-COR,Calvi,42.530422,8.792984
LFKF,Figari Sud-Corse Airport,large_airport,FR,FR-COR,Figari,41.50185,9.097092
LFKG,Aérodrome de Ghisonaccia - Alzitone,small_airport,FR,FR-COR,GHISONACCIA,42.053387,9.400241
LFKJ,Ajaccio Napoléon Bonaparte airport,medium_airport,FR,FR-COR,Ajaccio,41.923599,8.80292
LFKO,Propriano Airport,small_airport,FR,FR-COR,Propriano,41.660599,8.88975
LFKS,Solenzara (BA 126) Air Base,medium_airport,FR,FR-COR,Solenzara,41.9244,9.406
LFKX,Méribel Altiport,small_airport,FR,FR-ARA,Les Allues,45.407505,6.577597
LFLA,Auxerre Branches airport,medium_airport,FR,FR-BFC,Auxerre,47.850201,3.49711
LFLB,Chambéry Aix les Bains airport,medium_airport,FR,FR-ARA,Chambéry,45.6381,5.88023
LFLC,Clermont-Ferrand Auvergne airport,large_airport,FR,FR-ARA,Clermont-Ferrand,45.786701,3.16917
LFLD,Bourges airport,medium_airport,FR,FR-CVL,Bourges,47.060158,2.369633
LFLE,Chambéry Challes-les-Eaux Airfield,small_airport,FR,FR-ARA,Barby,45.5611,5.97576
LFLG,Grenoble Le Versoud Airfield,small_airport,FR,FR-ARA,"Le Versoud, Isère",45.218047,5.848317
LFLH,Chalon Champforgeuil Airfield,small_airport,FR,FR-BFC,Châlon sur Saône,46.825813,4.817646
LFLJ,Courchevel Altiport,small_airport,FR,FR-ARA,Saint-Bon,45.397531,6.63498
LFLL,Lyon Saint-Exupéry Airport,large_airport,FR,FR-ARA,"Colombier-Saugnieu, Rhône",45.725996,5.090139
LFLN,Saint-Yan Airport,medium_airport,FR,FR-BFC,"L'Hôpital-le-Mercier, Saône-et-Loire",46.414019,4.014177
LFLO,Roanne-Renaison Airport,medium_airport,FR,FR-ARA,Saint-Léger-sur-Roanne,46.053818,3.999023
LFLP,Annecy Meythet airport,medium_airport,FR,FR-ARA,Annecy,45.928947,6.0987
LFLS,Grenoble Alpes Isère Airport,medium_airport,FR,FR-ARA,Grenoble,45.3629,5.32937
LFLU,Valence-Chabeuil Airport,medium_airport,FR,FR-ARA,"Chabeuil, Drôme",44.9216,4.9699
LFLV,Vichy-Charmeil Airport,medium_airport,FR,FR-ARA,"Charmeil, Allier",46.16969,3.403637
LFLW,Aurillac airport,medium_airport,FR,FR-ARA,Aurillac,44.891399,2.42194
LFLX,Châteauroux Déols airport,medium_airport,FR,FR-CVL,Châteauroux,46.860221,1.728326
LFLY,Lyon Bron Airport,medium_airport,FR,FR-ARA,"Chassieu, Lyon",45.727947,4.943991
LFMA,Aix Les Milles airport,small_airport,FR,FR-PAC,Aix en Provence,43.506294,5.366426
LFMD,Cannes Mandelieu Airport,medium_airport,FR,FR-PAC,Cannes,43.547998,6.955176
LFMH,Saint-Étienne-Bouthéon Airport,medium_airport,FR,FR-ARA,"Andrézieux-Bouthéon, Loire",45.5406,4.29639
LFMI,Istres-Le Tubé Air Base,medium_airport,FR,FR-PAC,"Istres, Bouches-du-Rhône",43.522701,4.92384
LFMK,Carcassonne Salvaza Airport,medium_airport,FR,FR-OCC,Carcassonne,43.216,2.30632
LFML,Marseille Provence Airport,large_airport,FR,FR-PAC,"Marignane, Bouches-du-Rhône",43.438088,5.2125
LFMN,Nice-Côte d'Azur Airport,large_airport,FR,FR-PAC,"Nice, Alpes-Maritimes",43.658401,7.21587
LFMP,Perpignan-Rivesaltes (Llabanère) Airport,medium_airport,FR,FR-OCC,Perpignan/Rivesaltes,42.740398,2.87067
LFMQ,Le Castellet Airport,medium_airport,FR,FR-PAC,"Le Castellet, Var",43.252499,5.78519
LFMR,Barcelonnette - Saint-Pons Airfield,small_airport,FR,FR-PAC,"Saint-Pons, Alpes-de-Haute-Provence",44.387198,6.608831
LFMT,Montpellier-Méditerranée Airport,medium_airport,FR,FR-OCC,Montpellier/Méditerranée,43.576199,3.96301
LFMU,Béziers Vias airport,medium_airport,FR,FR-OCC,Béziers,43.323502,3.3539
LFMV,Avignon Caumont airport,medium_airport,FR,FR-PAC,Avignon,43.907299,4.90183
LFNA,Gap-Tallard Airfield,small_airport,FR,FR-PAC,"Tallard, Hautes-Alpes",44.455002,6.03778
LFNB,Mende-Brenoux Airfield,medium_airport,FR,FR-OCC,Mende/Brénoux,44.502102,3.53282
LFNC,Mont-Dauphin Saint-Crépin Airfield,small_airport,FR,FR-PAC,"Saint-Crépin, Hautes-Alpes",44.701698,6.60028
LFOB,Beauvais-Tillé airport,large_airport,FR,FR-HDF,Beauvais,49.454399,2.11278
LFOE,Évreux-Fauville (BA 105) Air Base,medium_airport,FR,FR-NOR,"Fauville, Eure",49.028702,1.21986
LFOH,Le Havre-Octeville Airport,medium_airport,FR,FR-NOR,Le Havre,49.534038,0.088406
LFOI,Abbeville-Buigny Baie de Somme Airfield,medium_airport,FR,FR-HDF,Buigny-Saint-Maclou,50.143501,1.831891
LFOK,Chalons Vatry airport,medium_airport,FR,FR-GES,Chalons en Champagne,48.77333,4.20611
LFOO,Les Sables-d'Olonne Talmont Airport,small_airport,FR,FR-PDL,Les Sables-d'Olonne,46.476898,-1.72278
LFOP,Rouen Vallée de Seine Airport,medium_airport,FR,FR-NOR,Boos,49.384887,1.179142
LFOQ,Blois Le Breuil Airfield,small_airport,FR,FR-CVL,Blois,47.678502,1.20884
LFOT,Tours Val de Loire Airport,medium_airport,FR,FR-CVL,"Tours, Indre-et-Loire",47.432201,0.727606
LFOU,Cholet Le Pontreau airfield,small_airport,FR,FR-PDL,Cholet,47.0821,-0.877064
LFOV,Laval-Entrammes Airport,medium_airport,FR,FR-PDL,"Laval, Mayenne",48.032208,-0.743999
LFOZ,Orléans–Saint-Denis-de-l'Hôtel Airport,small_airport,FR,FR-CVL,"Saint-Denis-de-l'Hôtel, Loiret",47.897758,2.164478
LFPB,Paris-Le Bourget International Airport,large_airport,FR,FR-IDF,Paris,48.962276,2.436539
LFPC,Creil Air Base,medium_airport,FR,FR-HDF,Creil,49.253502,2.51914
LFPF,Beynes Thiverval Airfield,small_airport,FR,FR-IDF,"Beynes, Yvelines",48.843165,1.906279
LFPG,Charles de Gaulle International Airport,large_airport,FR,FR-IDF,"Paris (Roissy-en-France, Val-d'Oise)",49.00896,2.554117
LFPK,Coulommiers-Voisins Aerodrome,small_airport,FR,FR-IDF,"Pommeuse, Seine-et-Marne",48.839602,3.008653
LFPL,Lognes Emerainville Airfield,small_airport,FR,FR-IDF,"Lognes, Seine-et-Marne",48.821028,2.625967
LFPN,Toussus-le-Noble Airport,medium_airport,FR,FR-IDF,"Toussus-le-Noble, Yvelines",48.7519,2.10619
LFPO,Paris-Orly Airport,large_airport,FR,FR-IDF,"Paris (Orly, Val-de-Marne)",48.72333,2.37944
LFPT,Pontoise-Cormeilles Aerodrome,medium_airport,FR,FR-IDF,"Cormeilles-en-Vexin, Val-d'Oise",49.096064,2.035543
